Time,Load,Cycle
1643.5,58.28847,6
1643.6,58.12266999999999,6
1643.7,57.988,6
1643.79988,57.85958,6
1643.8998800000002,57.72711999999999,6
1644.0,57.5515,6
1644.1,57.43965,6
1644.15775,57.39009,6
1644.2,57.319269999999996,6
1644.29988,57.18338000000001,6
1644.3998800000002,57.04305,6
1644.5,56.90805,6
1644.6,56.75963,6
1644.7,56.60115,6
1644.79988,56.485319999999994,6
1644.8998800000002,56.342459999999996,6
1645.0,56.220119999999994,6
1645.1,56.05098,6
1645.2,55.946090000000005,6
1645.29988,55.809259999999995,6
1645.3998800000002,55.64678000000001,6
1645.5,55.49734,6
1645.6,55.39623,6
1645.7,55.2782,6
1645.79988,55.13134,6
1645.8998800000002,55.00284,6
1646.0,54.89423000000001,6
1646.1,54.72903,6
1646.2,54.5991,6
1646.29988,54.50765,6
1646.3998800000002,54.38336999999999,6
1646.5,54.26161,6
1646.6,54.09502,6
1646.7,53.99321,6
1646.79988,53.83204,6
1646.8998800000002,53.70941,6
1647.0,53.60726999999999,6
1647.1,53.5068,6
1647.2,53.37219,6
1647.29988,53.20828,6
1647.3998800000002,53.13091,6
1647.5,52.967690000000005,6
1647.6,52.854459999999996,6
1647.7,52.725080000000005,6
1647.79988,52.61303,6
1647.8998800000002,52.513169999999995,6
1647.96275,52.410270000000004,6
1648.0,52.329679999999996,6
1648.1,52.24498,6
1648.2,52.11427,6
1648.29988,51.98123,6
1648.3998800000002,51.83757,6
1648.5,51.74677,6
1648.6,51.63456,6
1648.7,51.47882,6
1648.79988,51.357820000000004,6
1648.8998800000002,51.23514,6
1649.0,51.13145,6
1649.1,50.97514,6
1649.2,50.87857,6
1649.29988,50.79757,6
1649.3998800000002,50.66105,6
1649.5,50.5312,6
1649.6,50.41767,6
1649.7,50.30406,6
1649.79988,50.16418,6
1649.8998800000002,50.05196,6
1650.0,49.97017,6
1650.1,49.84633,6
1650.2,49.71324,6
1650.29988,49.61639,6
1650.3998800000002,49.50356,6
1650.5,49.35586,6
1650.6,49.23891,6
1650.7,49.17352,6
1650.79988,49.061170000000004,6
1650.8998800000002,48.910470000000004,6
1651.0,48.80304,6
1651.1,48.723459999999996,6
1651.2,48.59127,6
1651.29988,48.46284,6
1651.3998800000002,48.39861,6
1651.5,48.30061,6
1651.6,48.17795,6
1651.7,48.06107,6
1651.79988,47.98295,6
1651.8998800000002,47.84708,6
1652.0,47.71468,6
1652.1,47.63373,6
1652.2,47.52558,6
1652.29988,47.4538,6
1652.30075,47.45095,6
1652.3998800000002,47.29179,6
1652.5,47.20042,6
1652.6,47.11076,6
1652.7,46.94939,6
1652.79988,46.87676,6
1652.8998800000002,46.77752,6
1653.0,46.68238,6
1653.1,46.550779999999996,6
1653.2,46.459920000000004,6
1653.29988,46.35784,6
1653.3998800000002,46.23525,6
1653.5,46.12684,6
1653.6,46.038470000000004,6
1653.7,45.97338,6
1653.79988,45.83932,6
1653.8998800000002,45.731190000000005,6
1654.0,45.642379999999996,6
1654.1,45.52598,6
1654.2,45.41305,6
1654.29988,45.327420000000004,6
1654.3998800000002,45.2594,6
1654.5,45.143370000000004,6
1654.6,45.00333,6
1654.7,44.94105,6
1654.79988,44.7984,6
1654.8998800000002,44.72994,6
1655.0,44.61464,6
1655.1,44.55488,6
1655.2,44.45301,6
1655.29988,44.33018,6
1655.3998800000002,44.23987,6
1655.5,44.15425,6
1655.6,44.0468,6
1655.7,43.94216,6
1655.79988,43.887840000000004,6
1655.8998800000002,43.80709,6
1656.0,43.698440000000005,6
1656.1,43.59834,6
1656.2,43.51473,6
1656.29988,43.39885,6
1656.3998800000002,43.27434,6
1656.5,43.237120000000004,6
1656.6,43.12917,6
1656.7,43.02644,6
1656.79988,42.92181,6
1656.8998800000002,42.836040000000004,6
1657.0,42.74309,6
1657.1,42.61202,6
1657.2,42.56237,6
1657.29988,42.46155,6
1657.34075,42.44361,6
1657.3998800000002,42.37185,6
1657.5,42.241640000000004,6
1657.6,42.16114,6
1657.7,42.087959999999995,6
1657.79988,41.947759999999995,6
1657.8998800000002,41.884609999999995,6
1658.0,41.8085,6
1658.1,41.73089,6
1658.2,41.61502,6
1658.29988,41.514540000000004,6
1658.3998800000002,41.4488,6
1658.5,41.31589,6
1658.6,41.2302,6
1658.7,41.16174,6
1658.79988,41.10293,6
1658.8998800000002,40.99885,6
1659.0,40.88413,6
1659.1,40.8299,6
1659.2,40.71461,6
1659.29988,40.614090000000004,6
1659.3998800000002,40.56231,6
1659.5,40.46565,6
1659.6,40.39304,6
1659.7,40.26856,6
1659.79988,40.21431,6
1659.8998800000002,40.11421,6
1660.0,40.0221,6
1660.1,39.92608,6
1660.2,39.867059999999995,6
1660.29988,39.80446,6
1660.3998800000002,39.66602,6
1660.5,39.6175,6
1660.6,39.51648,6
1660.7,39.43181,6
1660.79988,39.3426,6
1660.8998800000002,39.2742,6
1661.0,39.22408,6
1661.1,39.08648,6
1661.2,39.02435,6
1661.29988,38.92249,6
1661.3998800000002,38.85047,6
1661.5,38.75088,6
1661.6,38.69191,6
1661.7,38.63519,6
1661.79988,38.504529999999995,6
1661.8998800000002,38.42903,6
1662.0,38.33465,6
1662.1,38.27369,6
1662.2,38.141490000000005,6
1662.29988,38.085029999999996,6
1662.3998800000002,38.019690000000004,6
1662.5,37.93027,6
1662.6,37.81606,6
1662.7,37.73462,6
1662.79988,37.67112,6
1662.8998800000002,37.55581,6
1663.0,37.48918,6
1663.1,37.454159999999995,6
1663.2,37.36893,6
1663.29988,37.27346,6
1663.30475,37.2615,6
1663.3998800000002,37.19278,6
1663.5,37.13393,6
1663.6,37.02623,6
1663.7,36.945,6
1663.79988,36.89992,6
1663.8998800000002,36.83614,6
1664.0,36.75233,6
1664.1,36.65424,6
1664.2,36.59823,6
1664.29988,36.49988,6
1664.3998800000002,36.41646,6
1664.5,36.36529,6
1664.6,36.30849,6
1664.7,36.24975,6
1664.79988,36.11741,6
1664.8998800000002,36.060320000000004,6
1665.0,35.97967,6
1665.1,35.873059999999995,6
1665.2,35.84207,6
1665.29988,35.76706,6
1665.3998800000002,35.71799,6
1665.5,35.583059999999996,6
1665.6,35.53236,6
1665.7,35.46197,6
1665.79988,35.367540000000005,6
1665.8998800000002,35.288759999999996,6
1666.0,35.224470000000004,6
1666.1,35.180479999999996,6
1666.2,35.04792,6
1666.29988,35.01188,6
1666.3998800000002,34.9142,6
1666.5,34.84268,6
1666.6,34.762159999999994,6
1666.7,34.69482,6
1666.79988,34.65088,6
1666.8998800000002,34.53783,6
1667.0,34.49682,6
1667.1,34.4057,6
1667.2,34.35265,6
1667.29988,34.261390000000006,6
1667.3998800000002,34.185390000000005,6
1667.5,34.1415,6
1667.6,34.07396,6
1667.7,33.978840000000005,6
1667.79988,33.90885,6
1667.8998800000002,33.86365,6
1668.0,33.753609999999995,6
1668.1,33.66829,6
1668.2,33.64925,6
1668.29988,33.563340000000004,6
1668.3998800000002,33.47741,6
1668.5,33.401740000000004,6
1668.6,33.33489,6
1668.7,33.27768,6
1668.79988,33.17908,6
1668.8998800000002,33.14488,6
1669.0,33.089259999999996,6
1669.1,33.01157,6
1669.2,32.91945,6
1669.29988,32.86538,6
1669.3998800000002,32.80125,6
1669.5,32.69818,6
1669.6,32.677890000000005,6
1669.7,32.60094,6
1669.79988,32.54873,6
1669.8998800000002,32.44218,6
1670.0,32.39365,6
1670.01975,32.40506,6
1670.1,32.33034,6
1670.2,32.22254,6
1670.29988,32.19027,6
1670.3998800000002,32.113820000000004,6
1670.5,32.0692,6
1670.6,31.97965,6
1670.7,31.934620000000002,6
1670.79988,31.875970000000002,6
1670.8998800000002,31.776090000000003,6
1671.0,31.71375,6
1671.1,31.65175,6
1671.2,31.62448,6
1671.29988,31.51241,6
1671.3998800000002,31.44993,6
1671.5,31.39619,6
1671.6,31.29675,6
1671.7,31.225820000000002,6
1671.79988,31.15632,6
1671.8998800000002,31.116,6
1672.0,31.0443,6
1672.1,30.9613,6
1672.2,30.90454,6
1672.29988,30.82338,6
1672.3998800000002,30.76067,6
1672.5,30.6915,6
1672.6,30.659640000000003,6
1672.7,30.609779999999997,6
1672.79988,30.51016,6
1672.8998800000002,30.46675,6
1673.0,30.417370000000002,6
1673.1,30.32623,6
1673.2,30.24902,6
1673.29988,30.219590000000004,6
1673.3998800000002,30.174740000000003,6
1673.5,30.06537,6
1673.6,30.04259,6
1673.7,29.96493,6
1673.79988,29.907809999999998,6
1673.8998800000002,29.82645,6
1674.0,29.78998,6
1674.1,29.75155,6
1674.2,29.66719,6
1674.29988,29.598679999999998,6
1674.3998800000002,29.52662,6
1674.5,29.46848,6
1674.6,29.376659999999998,6
1674.7,29.35619,6
1674.79988,29.303079999999998,6
1674.8998800000002,29.24437,6
1675.0,29.14903,6
1675.1,29.06615,6
1675.2,29.02852,6
1675.29988,28.919220000000003,6
1675.3998800000002,28.9236,6
1675.5,28.843140000000002,6
1675.6,28.7981,6
1675.7,28.69877,6
1675.79988,28.62668,6
1675.8998800000002,28.592990000000004,6
1676.0,28.49965,6
1676.1,28.446040000000004,6
1676.2,28.38695,6
1676.29988,28.342740000000003,6
1676.3998800000002,28.273329999999998,6
1676.5,28.199740000000002,6
1676.6,28.166729999999998,6
1676.7,28.07716,6
1676.79988,28.0007,6
1676.8998800000002,27.954759999999997,6
1677.0,27.91449,6
1677.1,27.870720000000002,6
1677.2,27.79947,6
1677.29988,27.74891,6
1677.3998800000002,27.692090000000004,6
1677.5,27.60828,6
1677.6,27.578559999999996,6
1677.7,27.53237,6
1677.79988,27.49055,6
1677.8998800000002,27.38897,6
1677.91475,27.400109999999998,6
1678.0,27.34955,6
1678.1,27.30733,6
1678.2,27.206529999999997,6
1678.29988,27.1469,6
1678.3998800000002,27.112109999999998,6
1678.5,27.093590000000003,6
1678.6,26.97285,6
1678.7,26.945909999999998,6
1678.79988,26.886709999999997,6
1678.8998800000002,26.80818,6
1679.0,26.7471,6
1679.1,26.69023,6
1679.2,26.668390000000002,6
1679.29988,26.562409999999996,6
1679.3998800000002,26.517159999999997,6
1679.5,26.428759999999997,6
1679.6,26.38464,6
1679.7,26.304240000000004,6
1679.79988,26.24932,6
1679.8998800000002,26.209329999999998,6
1680.0,26.1212,6
1680.1,26.063570000000002,6
1680.2,25.98944,6
1680.29988,25.94858,6
1680.3998800000002,25.85664,6
1680.5,25.77445,6
1680.6,25.7298,6
1680.7,25.67485,6
1680.79988,25.60977,6
1680.8998800000002,25.514979999999998,6
1681.0,25.4965,6
1681.1,25.39055,6
1681.2,25.333660000000002,6
1681.29988,25.3002,6
1681.3998800000002,25.24898,6
1681.5,25.179129999999997,6
1681.6,25.08106,6
1681.7,25.05025,6
1681.79988,24.97004,6
1681.8998800000002,24.88705,6
1682.0,24.8695,6
1682.1,24.79099,6
1682.2,24.74174,6
1682.29988,24.64763,6
1682.3998800000002,24.60285,6
1682.5,24.53969,6
1682.6,24.43011,6
1682.7,24.40896,6
1682.79988,24.341739999999998,6
1682.8998800000002,24.31629,6
1683.0,24.21251,6
1683.1,24.15478,6
1683.2,24.11167,6
1683.29988,23.9868,6
1683.3998800000002,23.94161,6
1683.5,23.85282,6
1683.6,23.85966,6
1683.7,23.72736,6
1683.79988,23.66751,6
1683.8998800000002,23.62625,6
1684.0,23.52308,6
1684.1,23.47927,6
1684.2,23.408160000000002,6
1684.29988,23.39741,6
1684.3998800000002,23.29849,6
1684.5,23.22983,6
1684.6,23.169929999999997,6
1684.7,23.08322,6
1684.79988,23.01793,6
1684.8998800000002,22.95851,6
1685.0,22.9506,6
1685.1,22.86915,6
1685.2,22.82667,6
1685.29988,22.74721,6
1685.3998800000002,22.691999999999997,6
1685.5,22.63542,6
1685.6,22.5747,6
1685.7,22.54406,6
1685.79988,22.5072,6
1685.8998800000002,22.40839,6
1686.0,22.368479999999998,6
1686.1,22.31087,6
1686.19975,22.25637,6
1686.2,22.25637,6
1686.29988,22.193929999999998,6
1686.3998800000002,22.16391,6
1686.5,22.14836,6
1686.6,22.049139999999998,6
1686.7,22.008329999999997,6
1686.79988,21.95134,6
1686.8998800000002,21.91524,6
1687.0,21.82454,6
1687.1,21.80528,6
1687.2,21.77875,6
1687.29988,21.70676,6
1687.3998800000002,21.657629999999997,6
1687.5,21.59894,6
1687.6,21.58231,6
1687.7,21.49045,6
1687.79988,21.47436,6
1687.8998800000002,21.40537,6
1688.0,21.37658,6
1688.1,21.30804,6
1688.2,21.24343,6
1688.29988,21.23854,6
1688.3998800000002,21.13214,6
1688.5,21.13596,6
1688.6,21.06038,6
1688.7,21.052970000000002,6
1688.79988,20.97736,6
1688.8998800000002,20.90259,6
1689.0,20.88472,6
1689.1,20.79774,6
1689.2,20.76171,6
1689.29988,20.70283,6
1689.3998800000002,20.702479999999998,6
1689.5,20.628989999999998,6
1689.6,20.569779999999998,6
1689.7,20.5292,6
1689.79988,20.46455,6
1689.8998800000002,20.41431,6
1690.0,20.38054,6
1690.1,20.34446,6
1690.2,20.307679999999998,6
1690.29988,20.21503,6
1690.3998800000002,20.174529999999997,6
1690.5,20.14932,6
1690.6,20.08071,6
1690.7,20.05615,6
1690.79988,20.00879,6
1690.8998800000002,20.00086,6
1691.0,19.89293,6
1691.1,19.870279999999998,6
1691.2,19.81886,6
1691.29988,19.76634,6
1691.3998800000002,19.71162,6
1691.5,19.68917,6
1691.6,19.67994,6
1691.7,19.57311,6
1691.79988,19.546879999999998,6
1691.8998800000002,19.49011,6
1692.0,19.47549,6
1692.1,19.39604,6
1692.2,19.35373,6
1692.29988,19.355339999999998,6
1692.3998800000002,19.26921,6
1692.5,19.23862,6
1692.6,19.153010000000002,6
1692.7,19.147579999999998,6
1692.79988,19.07497,6
1692.8998800000002,19.03652,6
1693.0,19.01311,6
1693.1,18.97193,6
1693.2,18.918210000000002,6
1693.29988,18.846870000000003,6
1693.3998800000002,18.8546,6
1693.5,18.75241,6
1693.6,18.7191,6
1693.7,18.682170000000003,6
1693.79988,18.65021,6
1693.8998800000002,18.59495,6
1694.0,18.5366,6
1694.1,18.51673,6
1694.2,18.432479999999998,6
1694.29988,18.39258,6
1694.3998800000002,18.35728,6
1694.5,18.34766,6
1694.6,18.30366,6
1694.7,18.241239999999998,6
1694.79988,18.19235,6
1694.8998800000002,18.159029999999998,6
1695.0,18.07603,6
1695.1,18.06241,6
1695.2,18.03029,6
1695.29988,17.99895,6
1695.3998800000002,17.94005,6
1695.5,17.90276,6
1695.6,17.87741,6
1695.7,17.80026,6
1695.79988,17.79929,6
1695.8998800000002,17.7344,6
1696.0,17.74377,6
1696.1,17.66639,6
1696.2,17.62148,6
1696.29988,17.60166,6
1696.3998800000002,17.54561,6
1696.5,17.521379999999997,6
1696.6,17.46889,6
1696.7,17.474339999999998,6
1696.79988,17.39467,6
1696.81475,17.42043,6
1696.8998800000002,17.37416,6
1697.0,17.3292,6
1697.1,17.27904,6
1697.2,17.259729999999998,6
1697.29988,17.212970000000002,6
1697.3998800000002,17.19934,6
1697.5,17.14733,6
1697.6,17.13501,6
1697.7,17.0512,6
1697.79988,17.04249,6
1697.8998800000002,16.98069,6
1698.0,16.94383,6
1698.1,16.94254,6
1698.2,16.89943,6
1698.29988,16.8816,6
1698.3998800000002,16.79664,6
1698.5,16.79659,6
1698.6,16.72867,6
1698.7,16.692120000000003,6
1698.79988,16.674570000000003,6
1698.8998800000002,16.659879999999998,6
1699.0,16.60046,6
1699.1,16.568620000000003,6
1699.2,16.52684,6
1699.29988,16.49554,6
1699.3998800000002,16.44268,6
1699.5,16.4328,6
1699.6,16.415770000000002,6
1699.7,16.3864,6
1699.79988,16.35099,6
1699.8998800000002,16.29759,6
1700.0,16.29822,6
1700.1,16.229860000000002,6
1700.2,16.216829999999998,6
1700.29988,16.19949,6
1700.3998800000002,16.19329,6
1700.5,16.1221,6
1700.6,16.075039999999998,6
1700.7,16.08374,6
1700.79988,15.994110000000001,6
1700.8998800000002,16.00907,6
1701.0,15.924520000000001,6
1701.1,15.940129999999998,6
1701.2,15.878720000000001,6
1701.29988,15.83438,6
1701.3998800000002,15.80756,6
1701.5,15.73905,6
1701.6,15.722679999999999,6
1701.7,15.68435,6
1701.79988,15.705379999999998,6
1701.8998800000002,15.607610000000001,6
1702.0,15.59641,6
1702.1,15.56744,6
1702.2,15.50585,6
1702.29988,15.4791,6
1702.3998800000002,15.42404,6
1702.5,15.41649,6
1702.6,15.36692,6
1702.7,15.31751,6
1702.79988,15.281410000000001,6
1702.8998800000002,15.259160000000001,6
1703.0,15.205179999999999,6
1703.1,15.1597,6
1703.2,15.137229999999999,6
1703.29988,15.111170000000001,6
1703.3998800000002,15.04483,6
1703.5,15.015920000000001,6
1703.6,14.98419,6
1703.7,14.905489999999999,6
1703.79988,14.87401,6
1703.8998800000002,14.84627,6
1704.0,14.83417,6
1704.1,14.767999999999999,6
1704.2,14.74032,6
1704.29988,14.68545,6
1704.3998800000002,14.667470000000002,6
1704.5,14.605170000000001,6
1704.6,14.56838,6
1704.7,14.562429999999999,6
1704.79988,14.512410000000001,6
1704.8998800000002,14.48502,6
1705.0,14.401279999999998,6
1705.1,14.415270000000001,6
1705.2,14.318610000000001,6
1705.29988,14.30008,6
1705.3998800000002,14.28509,6
1705.5,14.236089999999999,6
1705.6,14.18537,6
1705.7,14.126420000000001,6
1705.79988,14.13755,6
1705.8998800000002,14.04151,6
1706.0,14.033179999999998,6
1706.1,13.988529999999999,6
1706.2,13.9488,6
1706.29988,13.91544,6
1706.3998800000002,13.836110000000001,6
1706.5,13.829120000000001,6
1706.6,13.77004,6
1706.7,13.723510000000001,6
1706.79988,13.6805,6
1706.8998800000002,13.68036,6
1707.0,13.63991,6
1707.1,13.584060000000001,6
1707.2,13.54386,6
1707.29988,13.49743,6
1707.3998800000002,13.45711,6
1707.5,13.4052,6
1707.6,13.38096,6
1707.7,13.36478,6
1707.79988,13.304860000000001,6
1707.8998800000002,13.25585,6
1708.0,13.234210000000001,6
1708.1,13.1694,6
1708.2,13.127579999999998,6
1708.29988,13.09868,6
1708.3998800000002,13.08826,6
1708.5,13.019,6
1708.6,12.98062,6
1708.7,12.9718,6
1708.79988,12.88851,6
1708.8998800000002,12.87565,6
1709.0,12.836110000000001,6
1709.1,12.85436,6
1709.2,12.77395,6
1709.29988,12.75385,6
1709.3998800000002,12.695839999999999,6
1709.5,12.67562,6
1709.6,12.65258,6
1709.7,12.60436,6
1709.79988,12.624880000000001,6
1709.8998800000002,12.55633,6
1710.0,12.56219,6
1710.1,12.49035,6
1710.2,12.50724,6
1710.29988,12.41563,6
1710.3998800000002,12.4123,6
1710.5,12.41071,6
1710.6,12.37123,6
1710.64475,12.38373,6
1710.7,12.3533,6
1710.79988,12.29963,6
1710.8998800000002,12.30364,6
1711.0,12.23513,6
1711.1,12.20962,6
1711.2,12.22004,6
1711.29988,12.2055,6
1711.3998800000002,12.16328,6
1711.5,12.110710000000001,6
1711.6,12.0932,6
1711.7,12.06241,6
1711.79988,12.03022,6
1711.8998800000002,12.02263,6
1712.0,12.01718,6
1712.1,11.99808,6
1712.2,11.93721,6
1712.29988,11.91317,6
1712.3998800000002,11.920589999999999,6
1712.5,11.85256,6
1712.6,11.86069,6
1712.7,11.83562,6
1712.79988,11.81432,6
1712.8998800000002,11.781830000000001,6
1713.0,11.74558,6
1713.1,11.75965,6
1713.2,11.683019999999999,6
1713.29988,11.6931,6
1713.3998800000002,11.6602,6
1713.5,11.67581,6
1713.6,11.631210000000001,6
1713.7,11.61704,6
1713.79988,11.60702,6
1713.8998800000002,11.552810000000001,6
1714.0,11.55278,6
1714.1,11.5152,6
1714.2,11.534410000000001,6
1714.29988,11.47288,6
1714.3998800000002,11.45063,6
1714.5,11.43954,6
1714.6,11.405389999999999,6
1714.7,11.39749,6
1714.79988,11.35524,6
1714.8998800000002,11.38802,6
1715.0,11.33612,6
1715.1,11.29717,6
1715.2,11.278410000000001,6
1715.29988,11.269860000000001,6
1715.3998800000002,11.2238,6
1715.5,11.20561,6
1715.6,11.22143,6
1715.7,11.17281,6
1715.79988,11.14661,6
1715.8998800000002,11.11791,6
1716.0,11.10868,6
1716.1,11.07963,6
1716.2,11.04767,6
1716.29988,11.042860000000001,6
1716.3998800000002,11.02759,6
1716.5,10.992460000000001,6
1716.6,10.96537,6
1716.7,10.94032,6
1716.79988,10.92041,6
1716.8998800000002,10.86351,6
1717.0,10.87898,6
1717.1,10.878860000000001,6
1717.2,10.83501,6
1717.29988,10.81547,6
1717.3998800000002,10.761610000000001,6
1717.5,10.784889999999999,6
1717.6,10.71528,6
1717.7,10.72467,6
1717.79988,10.71299,6
1717.8998800000002,10.69267,6
1718.0,10.65762,6
1718.1,10.620619999999999,6
1718.2,10.64783,6
1718.29988,10.56395,6
1718.3998800000002,10.58838,6
1718.5,10.55813,6
1718.6,10.5635,6
1718.7,10.52794,6
1718.79988,10.48035,6
1718.8998800000002,10.49307,6
1719.0,10.44104,6
1719.1,10.4255,6
1719.2,10.40462,6
1719.29988,10.43083,6
1719.3998800000002,10.38027,6
1719.5,10.34527,6
1719.6,10.33651,6
1719.7,10.309389999999999,6
1719.79988,10.301210000000001,6
1719.8998800000002,10.26305,6
1720.0,10.27334,6
1720.1,10.25051,6
1720.2,10.21386,6
1720.29988,10.19624,6
1720.3998800000002,10.16987,6
1720.5,10.14935,6
1720.6,10.11483,6
1720.7,10.14231,6
1720.79988,10.11943,6
1720.8998800000002,10.07789,6
1721.0,10.06579,6
1721.1,10.0437,6
1721.2,10.02917,6
1721.29988,9.99344,6
1721.3998800000002,9.97132,6
1721.5,10.00318,6
1721.6,9.9621,6
1721.7,9.92828,6
1721.79988,9.90855,6
1721.8998800000002,9.8801,6
1722.0,9.880419999999999,6
1722.1,9.8692,6
1722.2,9.87383,6
1722.29988,9.833039999999999,6
1722.3998800000002,9.82743,6
1722.5,9.79195,6
1722.6,9.80519,6
1722.7,9.75961,6
1722.79988,9.74819,6
1722.8998800000002,9.77285,6
1723.0,9.730260000000001,6
1723.1,9.72316,6
1723.2,9.68014,6
1723.29988,9.69233,6
1723.3998800000002,9.63906,6
1723.5,9.63422,6
1723.6,9.62117,6
1723.7,9.63487,6
1723.79988,9.60622,6
1723.8998800000002,9.54711,6
1724.0,9.586110000000001,6
1724.1,9.5288,6
1724.2,9.53491,6
1724.29988,9.5133,6
1724.3998800000002,9.521939999999999,6
1724.5,9.50553,6
1724.6,9.45716,6
1724.7,9.48081,6
1724.79988,9.4395,6
1724.8998800000002,9.43355,6
1725.0,9.42077,6
1725.1,9.41506,6
1725.2,9.41328,6
1725.29988,9.38353,6
1725.3998800000002,9.36609,6
1725.5,9.3746,6
1725.6,9.313180000000001,6
1725.7,9.33035,6
1725.79988,9.30919,6
1725.8998800000002,9.34287,6
1726.0,9.29525,6
1726.1,9.27754,6
1726.2,9.276660000000001,6
1726.29988,9.2308,6
1726.3998800000002,9.23445,6
1726.5,9.2048,6
1726.6,9.23735,6
1726.7,9.1985,6
1726.79988,9.211910000000001,6
1726.8998800000002,9.1935,6
1727.0,9.16593,6
1727.1,9.17067,6
1727.2,9.142610000000001,6
1727.29988,9.19248,6
1727.3998800000002,9.14374,6
1727.5,9.1393,6
1727.6,9.12469,6
1727.7,9.12293,6
1727.79988,9.08739,6
1727.8998800000002,9.06753,6
1728.0,9.10643,6
1728.1,9.07558,6
1728.2,9.060410000000001,6
1728.29988,9.027510000000001,6
1728.3998800000002,9.06147,6
1728.5,9.00575,6
1728.6,9.00328,6
1728.7,9.01463,6
1728.79988,9.008,6
1728.8998800000002,9.01598,6
1729.0,8.96423,6
1729.1,8.99211,6
1729.2,8.93408,6
1729.29988,8.93272,6
1729.3998800000002,8.93348,6
1729.5,8.92738,6
1729.6,8.94018,6
1729.7,8.89365,6
1729.79988,8.89437,6
1729.8998800000002,8.88096,6
1730.0,8.8616,6
1730.1,8.85438,6
1730.2,8.8559,6
1730.29988,8.86322,6
1730.3998800000002,8.83388,6
1730.5,8.80735,6
1730.6,8.84029,6
1730.7,8.76596,6
1730.79988,8.79304,6
1730.8998800000002,8.76985,6
1731.0,8.80494,6
1731.1,8.76196,6
1731.2,8.74429,6
1731.29988,8.76697,6
1731.3998800000002,8.7038,6
1731.5,8.71429,6
1731.6,8.70835,6
1731.7,8.741710000000001,6
1731.79988,8.70187,6
1731.8998800000002,8.667,6
1732.0,8.70161,6
1732.1,8.64615,6
1732.2,8.653739999999999,6
1732.29988,8.6409,6
1732.3998800000002,8.6706,6
1732.5,8.63106,6
1732.6,8.60946,6
1732.7,8.596219999999999,6
1732.79988,8.59867,6
1732.8998800000002,8.58972,6
1733.0,8.55033,6
1733.1,8.59572,6
1733.2,8.56454,6
1733.29988,8.5562,6
1733.3998800000002,8.528139999999999,6
1733.5,8.52084,6
1733.6,8.50908,6
1733.7,8.4849,6
1733.79988,8.50033,6
1733.8998800000002,8.49167,6
1734.0,8.46331,6
1734.1,8.4416,6
1734.2,8.44694,6
1734.29988,8.433019999999999,6
1734.3998800000002,8.409130000000001,6
1734.5,8.4017,6
1734.6,8.41302,6
1734.7,8.3841,6
1734.79988,8.37294,6
1734.8998800000002,8.36919,6
1735.0,8.369810000000001,6
1735.1,8.33733,6
1735.2,8.32043,6
1735.29988,8.33933,6
1735.3998800000002,8.33376,6
1735.5,8.32346,6
1735.6,8.27842,6
1735.7,8.31885,6
1735.79988,8.25815,6
1735.8998800000002,8.26026,6
1736.0,8.27846,6
1736.1,8.26352,6
1736.2,8.25786,6
1736.29988,8.20922,6
1736.3998800000002,8.241389999999999,6
1736.5,8.1905,6
1736.6,8.18909,6
1736.7,8.19631,6
1736.79988,8.198039999999999,6
1736.8998800000002,8.19391,6
1737.0,8.150039999999999,6
1737.1,8.16014,6
1737.2,8.1372,6
1737.29988,8.13145,6
1737.3998800000002,8.10781,6
1737.5,8.142719999999999,6
1737.6,8.1259,6
1737.7,8.09066,6
1737.79988,8.09822,6
1737.8998800000002,8.07,6
1738.0,8.05996,6
1738.1,8.0464,6
1738.2,8.066130000000001,6
1738.29988,8.06547,6
1738.3998800000002,8.026069999999999,6
1738.5,8.020660000000001,6
1738.6,8.032639999999999,6
1738.7,8.00355,6
1738.79988,7.974260000000001,6
1738.8998800000002,7.98671,6
1739.0,8.01171,6
1739.1,7.95708,6
1739.2,7.9497100000000005,6
1739.29988,7.96963,6
1739.3998800000002,7.94238,6
1739.5,7.9283,6
1739.6,7.91843,6
1739.7,7.9405399999999995,6
1739.79988,7.912000000000001,6
1739.8998800000002,7.90875,6
1740.0,7.88328,6
1740.1,7.881810000000001,6
1740.2,7.8539,6
1740.29988,7.83873,6
1740.3998800000002,7.87067,6
1740.5,7.842389999999999,6
1740.6,7.84698,6
1740.7,7.8174600000000005,6
1740.79988,7.832889999999999,6
1740.8998800000002,7.7927800000000005,6
1741.0,7.77572,6
1741.1,7.8161,6
1741.2,7.78485,6
1741.29988,7.7865899999999995,6
1741.3998800000002,7.72726,6
1741.5,7.780939999999999,6
1741.6,7.73875,6
1741.7,7.69597,6
1741.79988,7.73062,6
1741.8998800000002,7.722410000000001,6
1742.0,7.73043,6
1742.1,7.673939999999999,6
1742.2,7.69728,6
1742.29988,7.681939999999999,6
1742.3998800000002,7.65084,6
1742.5,7.6485899999999996,6
1742.6,7.673310000000001,6
1742.7,7.66067,6
1742.79988,7.64642,6
1742.8998800000002,7.64425,6
1743.0,7.634360000000001,6
1743.1,7.59315,6
1743.2,7.60478,6
1743.29988,7.59082,6
1743.3998800000002,7.603089999999999,6
1743.5,7.576689999999999,6
1743.6,7.5479199999999995,6
1743.7,7.57735,6
1743.79988,7.518,6
1743.8998800000002,7.53642,6
1744.0,7.530360000000001,6
1744.1,7.5585,6
1744.2,7.53822,6
1744.29988,7.48683,6
1744.3998800000002,7.51012,6
